LINE_CODE,ON_STATION,OFF_STATION,UP_TIME,direction,on_name,off_name
57,7,13,2019-06-04 09:18:01,1,六里桥西,牛街路口东
57,7,13,2019-06-04 09:18:01,1,六里桥西,牛街路口东
57,7,11,2019-06-04 09:18:01,1,六里桥西,达官营
57,7,13,2019-06-04 09:18:01,1,六里桥西,牛街路口东
57,7,13,2019-06-04 09:18:01,1,六里桥西,牛街路口东
57,7,12,2019-06-04 09:18:01,1,六里桥西,广安门内
57,7,10,2019-06-04 09:19:01,1,六里桥西,湾子
57,7,22,2019-06-04 09:19:01,1,六里桥西,磁器口西
57,7,20,2019-06-04 09:19:01,1,六里桥西,桥湾
57,7,13,2019-06-04 09:19:01,1,六里桥西,牛街路口东
57,7,10,2019-06-04 09:19:01,1,六里桥西,湾子
57,7,13,2019-06-04 09:19:01,1,六里桥西,牛街路口东
57,7,13,2019-06-04 09:19:01,1,六里桥西,牛街路口东
57,7,13,2019-06-04 09:19:01,1,六里桥西,牛街路口东
57,9,33,2019-06-04 09:22:01,1,莲花池,郎家园
57,9,23,2019-06-04 09:22:01,1,莲花池,榄杆市
57,9,9,2019-06-04 09:22:01,1,莲花池,莲花池
57,9,9,2019-06-04 09:22:01,1,莲花池,莲花池
57,9,12,2019-06-04 09:22:01,1,莲花池,广安门内
57,12,13,2019-06-04 09:25:01,1,广安门内,牛街路口东
57,10,24,2019-06-04 09:26:01,1,湾子,培新街
57,10,10,2019-06-04 09:26:01,1,湾子,湾子
57,10,11,2019-06-04 09:26:01,1,湾子,达官营
57,11,33,2019-06-04 09:28:01,1,达官营,郎家园
57,11,33,2019-06-04 09:28:01,1,达官营,郎家园
57,11,27,2019-06-04 09:28:01,1,达官营,马圈
57,11,29,2019-06-04 09:28:01,1,达官营,双井桥北
57,11,22,2019-06-04 09:28:01,1,达官营,磁器口西
57,11,16,2019-06-04 09:28:01,1,达官营,虎坊桥路口东
57,11,11,2019-06-04 09:28:01,1,达官营,达官营
57,11,12,2019-06-04 09:28:01,1,达官营,广安门内
57,11,22,2019-06-04 09:28:01,1,达官营,磁器口西
57,11,16,2019-06-04 09:28:01,1,达官营,虎坊桥路口东
57,11,17,2019-06-04 09:28:01,1,达官营,板章路
57,11,16,2019-06-04 09:28:01,1,达官营,虎坊桥路口东
57,11,20,2019-06-04 09:28:01,1,达官营,桥湾
57,11,12,2019-06-04 09:28:01,1,达官营,广安门内
57,11,12,2019-06-04 09:28:01,1,达官营,广安门内
57,1,6,2019-06-04 07:17:01,1,靛厂新村,小井路口东
57,1,6,2019-06-04 07:17:01,1,靛厂新村,小井路口东
57,1,1,2019-06-04 07:17:01,1,靛厂新村,靛厂新村
57,1,6,2019-06-04 07:17:01,1,靛厂新村,小井路口东
57,1,8,2019-06-04 07:17:01,1,靛厂新村,六里桥东
57,1,14,2019-06-04 07:17:01,1,靛厂新村,菜市口西
57,1,12,2019-06-04 07:17:01,1,靛厂新村,广安门内
57,1,14,2019-06-04 07:17:01,1,靛厂新村,菜市口西
57,1,14,2019-06-04 07:17:01,1,靛厂新村,菜市口西
57,1,12,2019-06-04 07:17:01,1,靛厂新村,广安门内
57,1,16,2019-06-04 07:17:01,1,靛厂新村,虎坊桥路口东
57,1,18,2019-06-04 07:17:01,1,靛厂新村,过街楼
57,2,6,2019-06-04 07:18:01,1,岳各庄东路北口,小井路口东
57,2,6,2019-06-04 07:18:01,1,岳各庄东路北口,小井路口东
57,2,12,2019-06-04 07:18:01,1,岳各庄东路北口,广安门内
57,2,12,2019-06-04 07:18:01,1,岳各庄东路北口,广安门内
57,2,6,2019-06-04 07:19:01,1,岳各庄东路北口,小井路口东
57,2,6,2019-06-04 07:19:01,1,岳各庄东路北口,小井路口东
57,2,8,2019-06-04 07:19:01,1,岳各庄东路北口,六里桥东
57,3,6,2019-06-04 07:21:01,1,靛厂村南站,小井路口东
57,3,6,2019-06-04 07:21:01,1,靛厂村南站,小井路口东
57,3,4,2019-06-04 07:21:01,1,靛厂村南站,水衙沟路东口
57,2,9,2019-06-04 07:21:01,1,岳各庄东路北口,莲花池
57,2,9,2019-06-04 07:21:01,1,岳各庄东路北口,莲花池
57,2,9,2019-06-04 07:21:01,1,岳各庄东路北口,莲花池
57,3,12,2019-06-04 07:21:01,1,靛厂村南站,广安门内
57,2,14,2019-06-04 07:21:01,1,岳各庄东路北口,菜市口西
57,2,14,2019-06-04 07:21:01,1,岳各庄东路北口,菜市口西
57,3,12,2019-06-04 07:21:01,1,靛厂村南站,广安门内
57,3,12,2019-06-04 07:21:01,1,靛厂村南站,广安门内
57,4,6,2019-06-04 07:22:01,1,水衙沟路东口,小井路口东
57,4,6,2019-06-04 07:22:01,1,水衙沟路东口,小井路口东
57,4,6,2019-06-04 07:22:01,1,水衙沟路东口,小井路口东
57,4,9,2019-06-04 07:22:01,1,水衙沟路东口,莲花池
57,4,9,2019-06-04 07:22:01,1,水衙沟路东口,莲花池
57,4,12,2019-06-04 07:22:01,1,水衙沟路东口,广安门内
57,4,12,2019-06-04 07:22:01,1,水衙沟路东口,广安门内
57,4,16,2019-06-04 07:22:01,1,水衙沟路东口,虎坊桥路口东
57,4,21,2019-06-04 07:22:01,1,水衙沟路东口,水道子
57,4,16,2019-06-04 07:22:01,1,水衙沟路东口,虎坊桥路口东
57,6,6,2019-06-04 07:27:01,1,小井路口东,小井路口东
57,6,6,2019-06-04 07:27:01,1,小井路口东,小井路口东
57,6,8,2019-06-04 07:27:01,1,小井路口东,六里桥东
57,6,8,2019-06-04 07:27:01,1,小井路口东,六里桥东
57,6,8,2019-06-04 07:27:01,1,小井路口东,六里桥东
57,6,15,2019-06-04 07:27:01,1,小井路口东,虎坊桥路口西
57,6,14,2019-06-04 07:27:01,1,小井路口东,菜市口西
57,6,12,2019-06-04 07:27:01,1,小井路口东,广安门内
57,6,14,2019-06-04 07:27:01,1,小井路口东,菜市口西
57,6,16,2019-06-04 07:27:01,1,小井路口东,虎坊桥路口东
57,6,16,2019-06-04 07:27:01,1,小井路口东,虎坊桥路口东
57,6,16,2019-06-04 07:27:01,1,小井路口东,虎坊桥路口东
57,6,21,2019-06-04 07:27:01,1,小井路口东,水道子
57,6,19,2019-06-04 07:27:01,1,小井路口东,东城三里河
57,6,9,2019-06-04 07:29:01,1,小井路口东,莲花池
57,6,12,2019-06-04 07:29:01,1,小井路口东,广安门内
57,6,15,2019-06-04 07:29:01,1,小井路口东,虎坊桥路口西
57,6,12,2019-06-04 07:29:01,1,小井路口东,广安门内
57,7,11,2019-06-04 07:29:01,1,六里桥西,达官营
57,8,8,2019-06-04 07:33:01,1,六里桥东,六里桥东
57,8,21,2019-06-04 07:33:01,1,六里桥东,水道子
57,8,16,2019-06-04 07:33:01,1,六里桥东,虎坊桥路口东
57,8,16,2019-06-04 07:33:01,1,六里桥东,虎坊桥路口东
57,8,16,2019-06-04 07:33:01,1,六里桥东,虎坊桥路口东
57,8,21,2019-06-04 07:33:01,1,六里桥东,水道子
57,8,21,2019-06-04 07:33:01,1,六里桥东,水道子
57,8,22,2019-06-04 07:33:01,1,六里桥东,磁器口西
57,8,31,2019-06-04 07:33:01,1,六里桥东,大北窑南
57,8,23,2019-06-04 07:34:01,1,六里桥东,榄杆市
57,8,30,2019-06-04 07:34:01,1,六里桥东,双花园
57,8,22,2019-06-04 07:34:01,1,六里桥东,磁器口西
57,9,22,2019-06-04 07:40:01,1,莲花池,磁器口西
57,9,34,2019-06-04 07:40:01,1,莲花池,四惠枢纽站
57,10,12,2019-06-04 07:43:01,1,湾子,广安门内
57,10,11,2019-06-04 07:44:01,1,湾子,达官营
57,10,11,2019-06-04 07:44:01,1,湾子,达官营
57,10,12,2019-06-04 07:44:01,1,湾子,广安门内
57,10,11,2019-06-04 07:44:01,1,湾子,达官营
57,10,34,2019-06-04 07:44:01,1,湾子,四惠枢纽站
57,12,21,2019-06-04 07:45:01,1,广安门内,水道子
57,11,16,2019-06-04 07:45:01,1,达官营,虎坊桥路口东
57,11,23,2019-06-04 07:45:01,1,达官营,榄杆市
57,12,30,2019-06-04 07:49:01,1,广安门内,双花园
57,13,29,2019-06-04 07:54:01,1,牛街路口东,双井桥北
57,12,28,2019-06-04 07:54:01,1,广安门内,垂杨柳
57,14,22,2019-06-04 07:56:01,1,菜市口西,磁器口西
57,16,23,2019-06-04 08:02:01,1,虎坊桥路口东,榄杆市
57,16,16,2019-06-04 08:02:01,1,虎坊桥路口东,虎坊桥路口东
57,16,23,2019-06-04 08:05:01,1,虎坊桥路口东,榄杆市
57,20,21,2019-06-04 08:06:01,1,桥湾,水道子
57,21,22,2019-06-04 08:08:01,1,水道子,磁器口西
57,22,22,2019-06-04 08:09:01,1,磁器口西,磁器口西
57,23,23,2019-06-04 08:17:01,1,榄杆市,榄杆市
57,23,23,2019-06-04 08:17:01,1,榄杆市,榄杆市
57,23,23,2019-06-04 08:17:01,1,榄杆市,榄杆市
57,23,31,2019-06-04 08:17:01,1,榄杆市,大北窑南
57,23,31,2019-06-04 08:17:01,1,榄杆市,大北窑南
57,23,31,2019-06-04 08:17:01,1,榄杆市,大北窑南
57,23,31,2019-06-04 08:17:01,1,榄杆市,大北窑南
57,23,33,2019-06-04 08:20:01,1,榄杆市,郎家园
57,23,34,2019-06-04 08:20:01,1,榄杆市,四惠枢纽站
57,23,31,2019-06-04 08:20:01,1,榄杆市,大北窑南
57,23,31,2019-06-04 08:20:01,1,榄杆市,大北窑南
57,27,31,2019-06-04 08:22:01,1,马圈,大北窑南
57,1,14,2019-06-04 06:32:01,1,靛厂新村,菜市口西
57,1,14,2019-06-04 06:32:01,1,靛厂新村,菜市口西
57,1,18,2019-06-04 06:32:01,1,靛厂新村,过街楼
57,1,14,2019-06-04 06:32:01,1,靛厂新村,菜市口西
57,1,18,2019-06-04 06:32:01,1,靛厂新村,过街楼
57,1,14,2019-06-04 06:32:01,1,靛厂新村,菜市口西
57,1,30,2019-06-04 06:32:01,1,靛厂新村,双花园
57,1,1,2019-06-04 06:32:01,1,靛厂新村,靛厂新村
57,1,14,2019-06-04 06:33:01,1,靛厂新村,菜市口西
57,1,14,2019-06-04 06:33:01,1,靛厂新村,菜市口西
57,1,32,2019-06-04 06:33:01,1,靛厂新村,大北窑东
57,1,8,2019-06-04 08:08:01,1,靛厂新村,六里桥东
57,1,15,2019-06-04 08:08:01,1,靛厂新村,虎坊桥路口西
57,1,2,2019-06-04 08:08:01,1,靛厂新村,岳各庄东路北口
57,1,2,2019-06-04 08:08:01,1,靛厂新村,岳各庄东路北口
57,1,9,2019-06-04 08:08:01,1,靛厂新村,莲花池
57,2,9,2019-06-04 08:08:01,1,岳各庄东路北口,莲花池
57,2,13,2019-06-04 08:08:01,1,岳各庄东路北口,牛街路口东
57,2,6,2019-06-04 08:09:01,1,岳各庄东路北口,小井路口东
57,2,5,2019-06-04 08:09:01,1,岳各庄东路北口,白塔村
57,2,7,2019-06-04 08:09:01,1,岳各庄东路北口,六里桥西
57,2,7,2019-06-04 08:09:01,1,岳各庄东路北口,六里桥西
57,2,8,2019-06-04 08:09:01,1,岳各庄东路北口,六里桥东
57,2,5,2019-06-04 08:09:01,1,岳各庄东路北口,白塔村
57,2,14,2019-06-04 08:09:01,1,岳各庄东路北口,菜市口西
57,2,8,2019-06-04 08:10:01,1,岳各庄东路北口,六里桥东
57,2,3,2019-06-04 08:10:01,1,岳各庄东路北口,靛厂村南站
57,3,7,2019-06-04 08:12:01,1,靛厂村南站,六里桥西
57,4,8,2019-06-04 08:12:01,1,水衙沟路东口,六里桥东
57,3,4,2019-06-04 08:12:01,1,靛厂村南站,水衙沟路东口
57,4,10,2019-06-04 08:12:01,1,水衙沟路东口,湾子
57,4,11,2019-06-04 08:12:01,1,水衙沟路东口,达官营
57,4,9,2019-06-04 08:12:01,1,水衙沟路东口,莲花池
57,5,7,2019-06-04 08:13:01,1,白塔村,六里桥西
57,5,5,2019-06-04 08:13:01,1,白塔村,白塔村
57,5,6,2019-06-04 08:13:01,1,白塔村,小井路口东
57,5,18,2019-06-04 08:13:01,1,白塔村,过街楼
57,5,18,2019-06-04 08:13:01,1,白塔村,过街楼
57,5,12,2019-06-04 08:13:01,1,白塔村,广安门内
57,5,12,2019-06-04 08:13:01,1,白塔村,广安门内
57,5,10,2019-06-04 08:13:01,1,白塔村,湾子
57,5,12,2019-06-04 08:13:01,1,白塔村,广安门内
57,5,9,2019-06-04 08:13:01,1,白塔村,莲花池
57,5,10,2019-06-04 08:13:01,1,白塔村,湾子
57,5,14,2019-06-04 08:13:01,1,白塔村,菜市口西
57,5,10,2019-06-04 08:13:01,1,白塔村,湾子
57,6,11,2019-06-04 08:15:01,1,小井路口东,达官营
57,5,12,2019-06-04 08:15:01,1,白塔村,广安门内
57,7,17,2019-06-04 08:21:01,1,六里桥西,板章路
57,7,14,2019-06-04 08:21:01,1,六里桥西,菜市口西
57,7,13,2019-06-04 08:21:01,1,六里桥西,牛街路口东
57,7,9,2019-06-04 08:21:01,1,六里桥西,莲花池
57,7,12,2019-06-04 08:21:01,1,六里桥西,广安门内
57,8,19,2019-06-04 08:24:01,1,六里桥东,东城三里河
57,8,12,2019-06-04 08:24:01,1,六里桥东,广安门内
57,8,13,2019-06-04 08:24:01,1,六里桥东,牛街路口东
57,8,14,2019-06-04 08:24:01,1,六里桥东,菜市口西
57,9,15,2019-06-04 08:34:01,1,莲花池,虎坊桥路口西
57,9,18,2019-06-04 08:34:01,1,莲花池,过街楼
57,9,15,2019-06-04 08:34:01,1,莲花池,虎坊桥路口西
57,9,15,2019-06-04 08:34:01,1,莲花池,虎坊桥路口西
57,9,17,2019-06-04 08:34:01,1,莲花池,板章路
57,9,14,2019-06-04 08:34:01,1,莲花池,菜市口西
57,9,17,2019-06-04 08:34:01,1,莲花池,板章路
57,9,17,2019-06-04 08:34:01,1,莲花池,板章路
57,9,12,2019-06-04 08:34:01,1,莲花池,广安门内
57,9,14,2019-06-04 08:34:01,1,莲花池,菜市口西
57,9,11,2019-06-04 08:34:01,1,莲花池,达官营
57,9,14,2019-06-04 08:34:01,1,莲花池,菜市口西
57,9,13,2019-06-04 08:34:01,1,莲花池,牛街路口东
57,9,14,2019-06-04 08:34:01,1,莲花池,菜市口西
57,9,11,2019-06-04 08:34:01,1,莲花池,达官营
57,9,14,2019-06-04 08:34:01,1,莲花池,菜市口西
57,9,13,2019-06-04 08:34:01,1,莲花池,牛街路口东
57,9,13,2019-06-04 08:34:01,1,莲花池,牛街路口东
57,9,13,2019-06-04 08:34:01,1,莲花池,牛街路口东
57,9,12,2019-06-04 08:34:01,1,莲花池,广安门内
57,9,11,2019-06-04 08:34:01,1,莲花池,达官营
57,9,9,2019-06-04 08:34:01,1,莲花池,莲花池
57,9,14,2019-06-04 08:34:01,1,莲花池,菜市口西
57,9,12,2019-06-04 08:34:01,1,莲花池,广安门内
57,9,13,2019-06-04 08:34:01,1,莲花池,牛街路口东
57,9,12,2019-06-04 08:34:01,1,莲花池,广安门内
57,9,13,2019-06-04 08:34:01,1,莲花池,牛街路口东
57,9,14,2019-06-04 08:34:01,1,莲花池,菜市口西
57,9,9,2019-06-04 08:34:01,1,莲花池,莲花池
57,9,11,2019-06-04 08:34:01,1,莲花池,达官营
57,9,13,2019-06-04 08:34:01,1,莲花池,牛街路口东
57,9,9,2019-06-04 08:34:01,1,莲花池,莲花池
57,9,9,2019-06-04 08:34:01,1,莲花池,莲花池
57,9,19,2019-06-04 08:35:01,1,莲花池,东城三里河
57,9,16,2019-06-04 08:35:01,1,莲花池,虎坊桥路口东
57,9,10,2019-06-04 08:35:01,1,莲花池,湾子
57,10,17,2019-06-04 08:41:01,1,湾子,板章路
57,10,19,2019-06-04 08:41:01,1,湾子,东城三里河
57,10,10,2019-06-04 08:41:01,1,湾子,湾子
57,10,14,2019-06-04 08:41:01,1,湾子,菜市口西
57,10,12,2019-06-04 08:41:01,1,湾子,广安门内
57,10,10,2019-06-04 08:41:01,1,湾子,湾子
57,11,19,2019-06-04 08:44:01,1,达官营,东城三里河
57,11,16,2019-06-04 08:45:01,1,达官营,虎坊桥路口东
57,11,19,2019-06-04 08:45:01,1,达官营,东城三里河
57,11,19,2019-06-04 08:45:01,1,达官营,东城三里河
57,11,18,2019-06-04 08:46:01,1,达官营,过街楼
57,11,17,2019-06-04 08:46:01,1,达官营,板章路
57,11,12,2019-06-04 08:46:01,1,达官营,广安门内
57,12,15,2019-06-04 08:47:01,1,广安门内,虎坊桥路口西
57,11,13,2019-06-04 08:47:01,1,达官营,牛街路口东
57,12,13,2019-06-04 08:47:01,1,广安门内,牛街路口东
57,12,13,2019-06-04 08:47:01,1,广安门内,牛街路口东
57,13,16,2019-06-04 08:49:01,1,牛街路口东,虎坊桥路口东
57,14,19,2019-06-04 08:52:01,1,菜市口西,东城三里河
57,14,16,2019-06-04 08:52:01,1,菜市口西,虎坊桥路口东
57,14,15,2019-06-04 08:52:01,1,菜市口西,虎坊桥路口西
57,14,19,2019-06-04 08:52:01,1,菜市口西,东城三里河
57,14,14,2019-06-04 08:52:01,1,菜市口西,菜市口西
57,14,19,2019-06-04 08:54:01,1,菜市口西,东城三里河
57,14,14,2019-06-04 08:54:01,1,菜市口西,菜市口西
57,15,19,2019-06-04 08:59:01,1,虎坊桥路口西,东城三里河
57,15,15,2019-06-04 08:59:01,1,虎坊桥路口西,虎坊桥路口西
57,15,18,2019-06-04 09:02:01,1,虎坊桥路口西,过街楼
57,18,19,2019-06-04 09:07:01,1,过街楼,东城三里河
57,18,18,2019-06-04 09:09:01,1,过街楼,过街楼
57,12,22,2019-06-04 07:20:01,1,广安门内,磁器口西
57,12,23,2019-06-04 07:20:01,1,广安门内,榄杆市
57,12,18,2019-06-04 07:20:01,1,广安门内,过街楼
57,12,24,2019-06-04 07:20:01,1,广安门内,培新街
57,12,26,2019-06-04 07:20:01,1,广安门内,广渠门内
57,12,26,2019-06-04 07:20:01,1,广安门内,广渠门内
57,12,27,2019-06-04 07:20:01,1,广安门内,马圈
57,12,28,2019-06-04 07:20:01,1,广安门内,垂杨柳
57,12,26,2019-06-04 07:20:01,1,广安门内,广渠门内
57,13,17,2019-06-04 07:23:01,1,牛街路口东,板章路
57,13,19,2019-06-04 07:23:01,1,牛街路口东,东城三里河
57,13,27,2019-06-04 07:23:01,1,牛街路口东,马圈
57,13,27,2019-06-04 07:23:01,1,牛街路口东,马圈
57,14,16,2019-06-04 07:25:01,1,菜市口西,虎坊桥路口东
57,14,16,2019-06-04 07:25:01,1,菜市口西,虎坊桥路口东
57,14,15,2019-06-04 07:25:01,1,菜市口西,虎坊桥路口西
57,14,16,2019-06-04 07:25:01,1,菜市口西,虎坊桥路口东
57,14,24,2019-06-04 07:25:01,1,菜市口西,培新街
57,14,28,2019-06-04 07:25:01,1,菜市口西,垂杨柳
57,14,28,2019-06-04 07:25:01,1,菜市口西,垂杨柳
57,14,28,2019-06-04 07:25:01,1,菜市口西,垂杨柳
57,14,27,2019-06-04 07:25:01,1,菜市口西,马圈
57,14,23,2019-06-04 07:28:01,1,菜市口西,榄杆市
57,15,21,2019-06-04 07:30:01,1,虎坊桥路口西,水道子
57,16,25,2019-06-04 07:31:01,1,虎坊桥路口东,安化楼
57,16,27,2019-06-04 07:32:01,1,虎坊桥路口东,马圈
57,16,24,2019-06-04 07:32:01,1,虎坊桥路口东,培新街
57,18,22,2019-06-04 07:36:01,1,过街楼,磁器口西
57,17,21,2019-06-04 07:36:01,1,板章路,水道子
57,18,27,2019-06-04 07:36:01,1,过街楼,马圈
57,17,26,2019-06-04 07:36:01,1,板章路,广渠门内
57,19,23,2019-06-04 07:37:01,1,东城三里河,榄杆市
57,20,22,2019-06-04 07:40:01,1,桥湾,磁器口西
57,20,22,2019-06-04 07:40:01,1,桥湾,磁器口西
57,19,27,2019-06-04 07:40:01,1,东城三里河,马圈
57,20,20,2019-06-04 07:41:01,1,桥湾,桥湾
57,21,27,2019-06-04 07:41:01,1,水道子,马圈
57,21,24,2019-06-04 07:42:01,1,水道子,培新街
57,21,24,2019-06-04 07:42:01,1,水道子,培新街
57,21,28,2019-06-04 07:42:01,1,水道子,垂杨柳
57,21,26,2019-06-04 07:42:01,1,水道子,广渠门内
57,22,25,2019-06-04 07:45:01,1,磁器口西,安化楼
57,22,24,2019-06-04 07:45:01,1,磁器口西,培新街
57,22,26,2019-06-04 07:45:01,1,磁器口西,广渠门内
57,22,26,2019-06-04 07:45:01,1,磁器口西,广渠门内
57,22,28,2019-06-04 07:45:01,1,磁器口西,垂杨柳
57,22,26,2019-06-04 07:45:01,1,磁器口西,广渠门内
57,22,27,2019-06-04 07:45:01,1,磁器口西,马圈
57,22,26,2019-06-04 07:45:01,1,磁器口西,广渠门内
57,22,26,2019-06-04 07:45:01,1,磁器口西,广渠门内
57,22,26,2019-06-04 07:45:01,1,磁器口西,广渠门内
57,22,26,2019-06-04 07:45:01,1,磁器口西,广渠门内
57,23,23,2019-06-04 07:46:01,1,榄杆市,榄杆市
57,23,23,2019-06-04 07:46:01,1,榄杆市,榄杆市
57,23,26,2019-06-04 07:46:01,1,榄杆市,广渠门内
57,23,27,2019-06-04 07:46:01,1,榄杆市,马圈
57,23,28,2019-06-04 07:46:01,1,榄杆市,垂杨柳
57,23,26,2019-06-04 07:46:01,1,榄杆市,广渠门内
57,23,27,2019-06-04 07:46:01,1,榄杆市,马圈
57,23,26,2019-06-04 07:46:01,1,榄杆市,广渠门内
57,23,28,2019-06-04 07:46:01,1,榄杆市,垂杨柳
57,24,26,2019-06-04 07:47:01,1,培新街,广渠门内
57,24,25,2019-06-04 07:47:01,1,培新街,安化楼
57,24,25,2019-06-04 07:47:01,1,培新街,安化楼
57,24,26,2019-06-04 07:47:01,1,培新街,广渠门内
57,24,26,2019-06-04 07:47:01,1,培新街,广渠门内
57,24,26,2019-06-04 07:47:01,1,培新街,广渠门内
57,24,26,2019-06-04 07:47:01,1,培新街,广渠门内
57,24,28,2019-06-04 07:47:01,1,培新街,垂杨柳
57,24,27,2019-06-04 07:47:01,1,培新街,马圈
57,24,28,2019-06-04 07:47:01,1,培新街,垂杨柳
57,24,27,2019-06-04 07:47:01,1,培新街,马圈
57,24,26,2019-06-04 07:47:01,1,培新街,广渠门内
57,24,26,2019-06-04 07:47:01,1,培新街,广渠门内
57,24,27,2019-06-04 07:47:01,1,培新街,马圈
57,24,27,2019-06-04 07:47:01,1,培新街,马圈
57,24,27,2019-06-04 07:47:01,1,培新街,马圈
57,24,28,2019-06-04 07:47:01,1,培新街,垂杨柳
57,25,26,2019-06-04 07:50:01,1,安化楼,广渠门内
57,26,28,2019-06-04 07:57:01,1,广渠门内,垂杨柳
57,26,27,2019-06-04 07:59:01,1,广渠门内,马圈
57,15,15,2019-06-04 07:32:01,1,虎坊桥路口西,虎坊桥路口西
57,15,19,2019-06-04 07:32:01,1,虎坊桥路口西,东城三里河
57,15,23,2019-06-04 07:32:01,1,虎坊桥路口西,榄杆市
57,15,21,2019-06-04 07:32:01,1,虎坊桥路口西,水道子
57,15,20,2019-06-04 07:32:01,1,虎坊桥路口西,桥湾
57,15,24,2019-06-04 07:32:01,1,虎坊桥路口西,培新街
57,15,25,2019-06-04 07:32:01,1,虎坊桥路口西,安化楼
57,15,25,2019-06-04 07:32:01,1,虎坊桥路口西,安化楼
57,15,25,2019-06-04 07:32:01,1,虎坊桥路口西,安化楼
57,15,26,2019-06-04 07:32:01,1,虎坊桥路口西,广渠门内
57,15,15,2019-06-04 07:36:01,1,虎坊桥路口西,虎坊桥路口西
57,15,21,2019-06-04 07:36:01,1,虎坊桥路口西,水道子
57,15,20,2019-06-04 07:36:01,1,虎坊桥路口西,桥湾
57,15,17,2019-06-04 07:36:01,1,虎坊桥路口西,板章路
57,15,24,2019-06-04 07:36:01,1,虎坊桥路口西,培新街
57,15,25,2019-06-04 07:36:01,1,虎坊桥路口西,安化楼
57,15,25,2019-06-04 07:36:01,1,虎坊桥路口西,安化楼
57,15,25,2019-06-04 07:36:01,1,虎坊桥路口西,安化楼
57,15,26,2019-06-04 07:36:01,1,虎坊桥路口西,广渠门内
57,15,26,2019-06-04 07:36:01,1,虎坊桥路口西,广渠门内
57,15,15,2019-06-04 07:37:01,1,虎坊桥路口西,虎坊桥路口西
57,15,21,2019-06-04 07:37:01,1,虎坊桥路口西,水道子
57,15,25,2019-06-04 07:37:01,1,虎坊桥路口西,安化楼
57,15,25,2019-06-04 07:37:01,1,虎坊桥路口西,安化楼
57,15,16,2019-06-04 07:38:01,1,虎坊桥路口西,虎坊桥路口东
57,15,18,2019-06-04 07:38:01,1,虎坊桥路口西,过街楼
57,15,24,2019-06-04 07:38:01,1,虎坊桥路口西,培新街
57,15,23,2019-06-04 07:38:01,1,虎坊桥路口西,榄杆市
57,15,25,2019-06-04 07:38:01,1,虎坊桥路口西,安化楼
57,15,25,2019-06-04 07:38:01,1,虎坊桥路口西,安化楼
57,15,25,2019-06-04 07:38:01,1,虎坊桥路口西,安化楼
57,15,26,2019-06-04 07:38:01,1,虎坊桥路口西,广渠门内
57,15,26,2019-06-04 07:38:01,1,虎坊桥路口西,广渠门内
57,15,19,2019-06-04 07:41:01,1,虎坊桥路口西,东城三里河
57,15,25,2019-06-04 07:41:01,1,虎坊桥路口西,安化楼
57,17,17,2019-06-04 07:44:01,1,板章路,板章路
57,17,21,2019-06-04 07:44:01,1,板章路,水道子
57,17,23,2019-06-04 07:44:01,1,板章路,榄杆市
57,17,17,2019-06-04 07:44:01,1,板章路,板章路
57,16,20,2019-06-04 07:44:01,1,虎坊桥路口东,桥湾
57,17,24,2019-06-04 07:44:01,1,板章路,培新街
57,16,25,2019-06-04 07:44:01,1,虎坊桥路口东,安化楼
57,16,26,2019-06-04 07:44:01,1,虎坊桥路口东,广渠门内
57,16,26,2019-06-04 07:44:01,1,虎坊桥路口东,广渠门内
57,17,17,2019-06-04 07:46:01,1,板章路,板章路
57,17,17,2019-06-04 07:46:01,1,板章路,板章路
57,17,21,2019-06-04 07:46:01,1,板章路,水道子
57,17,23,2019-06-04 07:46:01,1,板章路,榄杆市
57,17,22,2019-06-04 07:46:01,1,板章路,磁器口西
57,17,21,2019-06-04 07:46:01,1,板章路,水道子
57,17,21,2019-06-04 07:46:01,1,板章路,水道子
57,17,17,2019-06-04 07:46:01,1,板章路,板章路
57,17,21,2019-06-04 07:46:01,1,板章路,水道子
57,17,25,2019-06-04 07:46:01,1,板章路,安化楼
57,17,27,2019-06-04 07:46:01,1,板章路,马圈
57,17,26,2019-06-04 07:46:01,1,板章路,广渠门内
57,17,19,2019-06-04 07:49:01,1,板章路,东城三里河
57,17,19,2019-06-04 07:49:01,1,板章路,东城三里河
57,19,24,2019-06-04 07:50:01,1,东城三里河,培新街
57,18,25,2019-06-04 07:50:01,1,过街楼,安化楼
57,19,21,2019-06-04 07:51:01,1,东城三里河,水道子
57,20,24,2019-06-04 07:53:01,1,桥湾,培新街
57,20,21,2019-06-04 07:53:01,1,桥湾,水道子
57,20,25,2019-06-04 07:53:01,1,桥湾,安化楼
57,20,26,2019-06-04 07:53:01,1,桥湾,广渠门内
57,21,22,2019-06-04 07:54:01,1,水道子,磁器口西
57,21,23,2019-06-04 07:54:01,1,水道子,榄杆市
57,21,25,2019-06-04 07:54:01,1,水道子,安化楼
57,20,25,2019-06-04 07:54:01,1,桥湾,安化楼
57,21,25,2019-06-04 07:54:01,1,水道子,安化楼
57,22,23,2019-06-04 07:56:01,1,磁器口西,榄杆市
57,22,23,2019-06-04 07:56:01,1,磁器口西,榄杆市
57,22,23,2019-06-04 07:56:01,1,磁器口西,榄杆市
57,22,24,2019-06-04 07:56:01,1,磁器口西,培新街
57,22,25,2019-06-04 07:56:01,1,磁器口西,安化楼
